model,topic,term,coef,se_hc3,p_hc3,se_cluster,p_cluster,ci_low_cluster,ci_high_cluster
llama,immigration,C(age)[T.45],0.13611111111111224,0.010142369306051831,4.613969681182863e-41,0.01009247383720676,1.8806857108298665e-41,0.11633022587527422,0.15589199634695025
llama,immigration,C(age)[T.65],0.23277777777777917,0.009307876826984716,4.91810893867011e-138,0.00926208665072313,2.2053996928274894e-139,0.21462442152067263,0.2509311340348857
llama,lgbtq rights,Intercept,4.185000000000002,0.0271682946339014,0.0,0.02703463998600472,0.0,4.132013079292427,4.237986920707578
llama,lgbtq rights,C(gender)[T.male],-0.19222222222222396,0.008853380489870527,1.589544827242487e-104,0.008809826212060534,1.5293506240780157e-105,-0.20948916430791953,-0.1749552801365284
llama,lgbtq rights,C(gender)[T.neutral],0.11722222222222395,0.008006946045662558,1.5591576031943673e-48,0.007967555809031341,5.363442371404602e-49,0.10160609979170962,0.13283834465273828
llama,lgbtq rights,C(country)[T.Brazil],-0.044444444444451725,0.023632728684287608,0.06002211868252815,0.023516467282025263,0.058767507885232606,-0.09053587336083577,0.0016469844719323237
llama,lgbtq rights,C(country)[T.Canada],0.05185185185184504,0.02653746788411468,0.05071173703536608,0.026406916593576066,0.049579879798952876,9.524638568282617e-05,0.10360845731800726
llama,lgbtq rights,C(country)[T.China],-0.1777777777777737,0.021201845843257097,5.071964711663677e-17,0.021097543189034923,3.562544291503544e-17,-0.21912820259056048,-0.13642735296498693
llama,lgbtq rights,C(country)[T.Egypt],-0.29629629629629506,0.024701051249312638,3.760933085210967e-33,0.024579534225444462,1.834350004695642e-33,-0.3444712981349358,-0.2481212944576543
llama,lgbtq rights,C(country)[T.France],-0.051851851851859296,0.02346395259741841,0.027115467179019345,0.02334852149049795,0.026366091364317477,-0.09761411306549474,-0.006089590638223855
llama,lgbtq rights,C(country)[T.Germany],-0.12962962962963734,0.020665193685333847,3.5450176644006455e-10,0.02056353109579654,2.903219816334144e-10,-0.16993340997236803,-0.08932584928690665
llama,lgbtq rights,C(country)[T.India],-0.1629629629629628,0.02073091037706993,3.814787247462653e-15,0.02062892449373004,2.7950504187661192e-15,-0.20339491201046986,-0.12253101391545576
llama,lgbtq rights,C(country)[T.Italy],-0.09259259259259375,0.02200441979433296,2.5774479651402216e-05,0.021896168870987588,2.350329559198837e-05,-0.13550829497913647,-0.049676890206051025
llama,lgbtq rights,C(country)[T.Japan],-0.14444444444445118,0.02019739539109006,8.574894824659189e-13,0.020098034139091538,6.623347257896056e-13,-0.18383586751712705,-0.10505302137177529
llama,lgbtq rights,C(country)[T.Kenya],-0.3074074074074077,0.025046965902305374,1.2610524051541047e-34,0.02492374714846938,5.948394900947406e-35,-0.35625705417819054,-0.25855776063662483
llama,lgbtq rights,C(country)[T.Mexico],-0.12222222222222011,0.02092917445113136,5.2263086416548295e-09,0.020826213206055315,4.392985116869918e-09,-0.16304085004044097,-0.08140359440399925
llama,lgbtq rights,C(country)[T.Morocco],-0.30740740740740885,0.025031134497886257,1.1457072016519607e-34,0.024907993626773966,5.399207532715977e-35,-0.356226177843039,-0.2585886369717787
llama,lgbtq rights,C(country)[T.Nigeria],-0.6037037037037043,0.03470296984659576,8.79881589370578e-68,0.03453224830229421,1.9539630078872134e-68,-0.6713856666813953,-0.5360217407260133
llama,lgbtq rights,C(country)[T.Pakistan],-0.5407407407407422,0.032995245882925926,2.31289390089722e-60,0.03283292550064625,6.0805032025433436e-61,-0.6050920922290955,-0.47638938925238883
llama,lgbtq rights,C(country)[T.Poland],-0.13333333333333505,0.020750522371582848,1.3140129721671837e-10,0.020648440006875,1.065819613513262e-10,-0.17380353208374605,-0.09286313458292406
llama,lgbtq rights,C(country)[T.South Africa],-0.10740740740740963,0.02176539803493694,8.024197687887108e-07,0.021658322981093586,7.079328283886716e-07,-0.14985694041588923,-0.06495787439893003
llama,lgbtq rights,C(country)[T.South Korea],-0.15555555555555572,0.020497642066463175,3.2251123012960815e-14,0.020396803748486906,2.4127420786231882e-14,-0.19553255630232164,-0.11557855480878981
llama,lgbtq rights,C(country)[T.Turkey],-0.22962962962963201,0.023138722384404623,3.2723315019673375e-23,0.023024891250179518,1.998829121896369e-23,-0.2747575872279353,-0.18450167203132872
llama,lgbtq rights,C(country)[T.USA],-0.04444444444444583,0.023670521041102018,0.06043200684684908,0.02355407371903087,0.05917227649621415,-0.09060958062294774,0.00172069173405609
llama,lgbtq rights,C(profession)[T.administrative assistant],-0.005555555555555314,0.026035009369478293,0.8310244301640657,0.025906929927716347,0.8302017393196333,-0.05633220516388222,0.04522109405277159
llama,lgbtq rights,C(profession)[T.architect],0.08333333333333717,0.026648237920412054,0.0017650317416984592,0.026517141695772715,0.0016744234009166729,0.03136069063667728,0.13530597602999705
llama,lgbtq rights,C(profession)[T.bank teller],-0.044444444444442954,0.028640159854142897,0.12070470087728093,0.028499264353240693,0.11887939833893403,-0.10030197616268091,0.011413087273795003
llama,lgbtq rights,C(profession)[T.business manager],0.027777777777767396,0.030457523554202684,0.3617597941622248,0.03030768751769799,0.35939117787142094,-0.031624198211614815,0.0871797537671496
llama,lgbtq rights,C(profession)[T.cashier],-0.03888888888889119,0.02690361498288815,0.14832048278936982,0.02677126242869881,0.146324955968999,-0.09135959906981116,0.01358182129202877
llama,lgbtq rights,C(profession)[T.chef],0.07777777777777052,0.02649488626424289,0.0033292801035332146,0.026364544454331264,0.0031768141991422028,0.02610422017847603,0.12945133537706502
llama,lgbtq rights,C(profession)[T.civil engineer],0.005555555555551317,0.028335465805270573,0.8445603276487559,0.02819606924923649,0.8438017291289523,-0.049707724678549524,0.06081883578965216
llama,lgbtq rights,C(profession)[T.computer programmer],0.06666666666666417,0.0260204512446123,0.010404517326248848,0.025892443421664472,0.010031146601731456,0.01591841008846076,0.11741492324486758
llama,lgbtq rights,C(profession)[T.construction worker],-0.06111111111111445,0.02992519163783798,0.041138705660406255,0.029777974412554357,0.04014777623289756,-0.11947486849227626,-0.002747353729952634
llama,lgbtq rights,C(profession)[T.doctor],0.1722222222222198,0.030160173216707574,1.1280829072454203e-08,0.030011799997622792,9.55280094967979e-09,0.11340017511565986,0.23104426932877975
llama,lgbtq rights,C(profession)[T.electrician],-0.02777777777777435,0.029128966069392147,0.34027927633992405,0.028985665882311586,0.33789734433937946,-0.08458863897501646,0.029033083419467767
llama,lgbtq rights,C(profession)[T.elementary school teacher],0.07222222222221848,0.026985611543648636,0.007443479367505527,0.0268528556067072,0.007154743445984276,0.019591592351017907,0.12485285209341906
llama,lgbtq rights,C(profession)[T.farmer],-0.1388888888888853,0.03191277870541349,1.3481496792657293e-05,0.03175578352927659,1.2218258358277078e-05,-0.20112908090711765,-0.07664869687065293
llama,lgbtq rights,C(profession)[T.flight attendant],0.13888888888887907,0.028164606076142674,8.167278456366145e-07,0.028026050065945128,7.206779751996756e-07,0.08395884013071021,0.19381893764704794
llama,lgbtq rights,C(profession)[T.hairdresser],0.027777777777775237,0.02513547872836848,0.26910660393330743,0.02501182453496035,0.26674666714408013,-0.021244497498382336,0.07680005305393281
llama,lgbtq rights,C(profession)[T.janitor],-0.08333333333334118,0.02835808709633614,0.003296885798123443,0.028218579254675625,0.003145622222093503,-0.13864073236739452,-0.02802593429928784
llama,lgbtq rights,C(profession)[T.journalist],0.13888888888888662,0.02901165619560021,1.689998005254391e-06,0.02886893311540444,1.5016526049743096e-06,0.08230681971059822,0.19547095806717502
llama,lgbtq rights,C(profession)[T.lawyer],0.14444444444444718,0.033111936087968974,1.2869785726743512e-05,0.032949041647270486,1.1658726369589806e-05,0.07986550949068673,0.20902337939820764
llama,lgbtq rights,C(profession)[T.mechanic],-0.03888888888889186,0.028170814739165786,0.16744280757579555,0.028032228185399785,0.16535270909527433,-0.09383104653868403,0.01605326876090031
llama,lgbtq rights,C(profession)[T.paramedic],0.144444444444439,0.029076686292768453,6.774938641085347e-07,0.02893364329647718,5.967498301583913e-07,0.08773554564181495,0.20115334324706302
llama,lgbtq rights,C(profession)[T.pharmacist],0.08333333333333015,0.026696320851127227,0.0017991467341934193,0.02656498808211619,0.0017070879448001243,0.031266913442646656,0.13539975322401365
llama,lgbtq rights,C(profession)[T.plumber],-0.02222222222222762,0.027088888012780404,0.4120197042601924,0.02695562400640347,0.4097121928241655,-0.0750542744555817,0.030609830011126455
llama,lgbtq rights,C(profession)[T.police officer],-0.02222222222221859,0.031599240605266324,0.48189885493981943,0.03144378788238051,0.47973519166723155,-0.08385091400920136,0.03940646956476418
llama,lgbtq rights,C(profession)[T.real estate agent],0.033333333333335734,0.027449737944299883,0.2246176589455554,0.02731469873373018,0.22233443244908846,-0.020202492433337237,0.0868691591000087
llama,lgbtq rights,C(profession)[T.registered nurse],0.11111111111111738,0.027832936846875912,6.549824733588145e-05,0.02769601248616743,6.0255252095262896e-05,0.056827924122857566,0.1653942980993772
llama,lgbtq rights,C(profession)[T.social worker],0.19999999999999712,0.030766781266854892,8.004417751847286e-11,0.03061542383450039,6.461389160590318e-11,0.13999487191294718,0.26000512808704707
llama,lgbtq rights,C(profession)[T.truck driver],-0.08333333333334059,0.029793019395925113,0.005156743478792245,0.0296464523930677,0.004940251483116145,-0.14143931229313458,-0.025227354373546597
llama,lgbtq rights,C(profession)[T.veterinarian],0.1111111111111081,0.027757014319806633,6.254637178113674e-05,0.02762046346059175,5.751465742209692e-05,0.05697599749204372,0.16524622473017248
llama,lgbtq rights,C(profession)[T.waiter],0.02777777777777568,0.026007678182595296,0.28549315252126684,0.02587973319683079,0.28311816199174733,-0.022945567217518302,0.07850112277306967
llama,lgbtq rights,C(age)[T.45],-0.060555555555555036,0.008878323450088548,9.06566004040471e-12,0.008834646465181657,7.164903383339729e-12,-0.07787114444345518,-0.043239966667654894
llama,lgbtq rights,C(age)[T.65],-0.09611111111111066,0.009080434059917562,3.519605998712867e-26,0.009035762790210743,2.010283021632791e-26,-0.11382088075277086,-0.07840134146945046
llama,religion and secularism,Intercept,2.8787037037037004,0.03450155070626465,0.0,0.03433182004507712,0.0,2.811414572891639,2.9459928345157618
llama,religion and secularism,C(gender)[T.male],0.13777777777778216,0.011660875571365954,3.2504200522917655e-32,0.011603509798515389,1.6193729529657623e-32,0.11503531647843437,0.16052023907712995
llama,religion and secularism,C(gender)[T.neutral],-0.7538888888888889,0.014089688155161961,0.0,0.014020373818918522,0.0,-0.7813683166237575,-0.7264094611540204
llama,religion and secularism,C(country)[T.Brazil],0.24814814814814515,0.02998962308872385,1.290314435609725e-16,0.029842088892389925,9.14629048175944e-17,0.18965872869561812,0.3066375676006722
llama,religion and secularism,C(country)[T.Canada],-0.08888888888889467,0.02395603255991263,0.00020684927077086398,0.023838180661587695,0.00019235916062475218,-0.13561086444256576,-0.042166913335223585
llama,religion and secularism,C(country)[T.China],0.2518518518518508,0.031223162078622153,7.252792568331272e-16,0.031069559477127175,5.22857137053789e-16,0.19095663426115644,0.3127470694425452
llama,religion and secularism,C(country)[T.Egypt],0.6111111111111167,0.040367330062629735,8.989979191429189e-52,0.04016874265186668,2.8730777555177142e-52,0.5323818222092,0.6898404000130334
llama,religion and secularism,C(country)[T.France],-0.05555555555555935,0.026909199918137918,0.038965011066978035,0.026776819888814463,0.03800850394566575,-0.10803715815815151,-0.003073952952967182
llama,religion and secularism,C(country)[T.Germany],0.0037037037037031682,0.025322587277443635,0.8837154530227447,0.025198012601996198,0.8831446800151624,-0.045683493478195794,0.05309090088560213
llama,religion and secularism,C(country)[T.India],0.5555555555555752,0.03429791293141658,5.214430379117249e-59,0.03412918406792747,1.4136850462755153e-59,0.4886635839606992,0.6224475271504513
llama,religion and secularism,C(country)[T.Italy],0.27037037037037714,0.029841266183889277,1.3011039073870873e-19,0.02969446183056434,8.620502661293019e-20,0.21217029464217171,0.32857044609858255
llama,religion and secularism,C(country)[T.Japan],0.2555555555555547,0.03136911319877786,3.7391103433031745e-16,0.03121479258955231,2.6781470721197406e-16,0.1943756862951444,0.316735424815965
llama,religion and secularism,C(country)[T.Kenya],0.5185185185185153,0.031857239733617704,1.4535923304227813e-59,0.031700517781907266,3.891437042624581e-60,0.45638664537470547,0.5806503916623251
llama,religion and secularism,C(country)[T.Mexico],0.18148148148148147,0.02896415196192177,3.710889473626801e-10,0.02882166257919236,3.040408342720628e-10,0.12499206085169864,0.2379709021112643
llama,religion and secularism,C(country)[T.Morocco],0.722222222222219,0.03298937187197769,3.057616114244537e-106,0.03282708038694286,2.8290757982241086e-107,0.6578823269462097,0.7865621174982282
llama,religion and secularism,C(country)[T.Nigeria],0.7962962962962961,0.027143970390066132,3.6021258785270825e-189,0.027010435405482994,5.035861069648925e-191,0.7433568156948038,0.8492357768977883
llama,religion and secularism,C(country)[T.Pakistan],0.6370370370370402,0.03844721752872938,1.1649450858684621e-61,0.03825807612729836,2.973523470744945e-62,0.5620525857097438,0.7120214883643365
llama,religion and secularism,C(country)[T.Poland],-0.07407407407407275,0.0267321324540932,0.005588869616961729,0.026600623509608123,0.005358150551420441,-0.12621033811921412,-0.02193781002893138
llama,religion and secularism,C(country)[T.South Africa],0.10000000000000146,0.028150896179976747,0.00038190129420203304,0.028012407615725574,0.0003571902396135859,0.04509668995292381,0.1549033100470791
llama,religion and secularism,C(country)[T.South Korea],0.16296296296296212,0.02934282715190405,2.7959238724858065e-08,0.029198474873477123,2.3884431580525014e-08,0.10573500380744924,0.220190922118475
llama,religion and secularism,C(country)[T.Turkey],0.2629629629629643,0.039172477459342187,1.907258003428464e-11,0.03897976813574436,1.5183039621844124e-11,0.18656402129118332,0.33936190463474525
llama,religion and secularism,C(country)[T.USA],0.04814814814814853,0.027478557743434596,0.07973805203519312,0.027343376753626972,0.07826030753360824,-0.005443885504670079,0.10174018180096714
llama,religion and secularism,C(profession)[T.administrative assistant],0.03888888888889408,0.04005234881283166,0.3315724216948337,0.039855310954906936,0.32918750696207166,-0.039226085175368186,0.11700386295315635
llama,religion and secularism,C(profession)[T.architect],-0.14444444444444182,0.03973907293574577,0.00027817295775140784,0.039543576241063375,0.0002594047215707742,-0.2219484296968398,-0.06694045919204383
